time_periods,GridRef,Sp01,Sp02,Sp03,Sp04,Sp05,Sp06,Sp07,Sp08,Sp09,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,geometry
1970-1980,N59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.240883600413852 53.85718783592883, -7.239252439303241 53.94702143097025, -7.086973997543135 53.94596007468979, -7.088931404040001 53.85612994747996, -7.240883600413852 53.85718783592883))"
1970-1980,N60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.106080375303997 53.04759559339961, -7.104215611106913 53.13743837450235, -6.954820876835051 53.13622029281569, -6.956996376569833 53.04638145753377, -7.106080375303997 53.04759559339961))"
1970-1980,N61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-7.104215611106913 53.13743837450235, -7.102340848288058 53.22727974564483, -6.952633712923725 53.22605770169577, -6.954820876835051 53.13622029281569, -7.104215611106913 53.13743837450235))"
1970-1980,N62,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-7.102340848288058 53.22727974564483, -7.100456014793672 53.31711970779698, -6.950434800788615 53.31589368502066, -6.952633712923725 53.22605770169577, -7.102340848288058 53.22727974564483))"
1970-1980,N63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-7.100456014793672 53.31711970779698, -7.098561037859808 53.40695826193866, -6.948224055554201 53.40572824364577, -6.950434800788615 53.31589368502066, -7.100456014793672 53.31711970779698))"
1970-1980,N64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-7.098561037859808 53.40695826193866, -7.096655844003641 53.496795409059764, -6.946001391506524 53.495561378435234, -6.948224055554201 53.40572824364577, -7.098561037859808 53.40695826193866))"
1970-1980,N65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.096655844003641 53.496795409059764, -7.094740359014622 53.586631150160024, -6.943766722082882 53.58539309026188, -6.946001391506524 53.495561378435234, -7.096655844003641 53.496795409059764))"
1970-1980,N66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.094740359014622 53.586631150160024, -7.09281450794552 53.67646548624895, -6.941519959861388 53.67522338000712, -6.943766722082882 53.58539309026188, -7.094740359014622 53.586631150160024))"
1970-1980,N67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.09281450794552 53.67646548624895, -7.090878215103322 53.76629841834591, -6.939261016550347 53.76505224856083, -6.941519959861388 53.67522338000712, -7.09281450794552 53.67646548624895))"
1970-1980,N68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.090878215103322 53.76629841834591, -7.088931404040001 53.85612994747996, -6.936989802977495 53.85487969682136, -6.939261016550347 53.76505224856083, -7.090878215103322 53.76629841834591))"
1970-1980,N69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-7.088931404040001 53.85612994747996, -7.086973997543135 53.94596007468979, -6.934706229079072 53.944705725695435, -6.936989802977495 53.85487969682136, -7.088931404040001 53.85612994747996))"
1970-1980,N70,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-6.956996376569833 53.04638145753377, -6.954820876835051 53.13622029281569, -6.8054378066103345 53.13481482868842, -6.807923958655511 53.04498054608432, -6.956996376569833 53.04638145753377))"
1970-1980,N71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.954820876835051 53.13622029281569, -6.952633712923725 53.22605770169577, -6.802938325652097 53.22464766592345, -6.8054378066103345 53.13481482868842, -6.954820876835051 53.13622029281569))"
1970-1980,N72,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"POLYGON ((-6.952633712923725 53.22605770169577, -6.950434800788615 53.31589368502066, -6.8004254197500895 53.31447905849384, -6.802938325652097 53.22464766592345, -6.952633712923725 53.22605770169577))"
1970-1980,N73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.950434800788615 53.31589368502066, -6.948224055554201 53.40572824364577, -6.797898991927359 53.404309007111394, -6.8004254197500895 53.31447905849384, -6.950434800788615 53.31589368502066))"
1970-1980,N74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.948224055554201 53.40572824364577, -6.946001391506524 53.495561378435234, -6.795358944249118 53.49413751249534, -6.797898991927359 53.404309007111394, -6.948224055554201 53.40572824364577))"
1970-1980,N75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.946001391506524 53.495561378435234, -6.943766722082882 53.58539309026188, -6.792805177810967 53.58396457537208, -6.795358944249118 53.49413751249534, -6.946001391506524 53.495561378435234))"
1970-1980,N76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.943766722082882 53.58539309026188, -6.941519959861388 53.67522338000712, -6.790237592726971 53.67379019647518, -6.792805177810967 53.58396457537208, -6.943766722082882 53.58539309026188))"
1970-1980,N77,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"POLYGON ((-6.941519959861388 53.67522338000712, -6.939261016550347 53.76505224856083, -6.787656088117518 53.763614376545256, -6.790237592726971 53.67379019647518, -6.941519959861388 53.67522338000712))"
1970-1980,N78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.939261016550347 53.76505224856083, -6.936989802977495 53.85487969682136, -6.7850605620970414 53.85343711632988, -6.787656088117518 53.763614376545256, -6.939261016550347 53.76505224856083))"
1970-1980,N79,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,"POLYGON ((-6.936989802977495 53.85487969682136, -6.934706229079072 53.944705725695435, -6.782450911761527 53.94325841658355, -6.7850605620970414 53.85343711632988, -6.936989802977495 53.85487969682136))"
1970-1980,N80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.807923958655511 53.04498054608432, -6.8054378066103345 53.13481482868842, -6.656068065149989 53.133222017530265, -6.6588647744115494 53.043392894228, -6.807923958655511 53.04498054608432))"
1970-1980,N81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.8054378066103345 53.13481482868842, -6.802938325652097 53.22464766592345, -6.653256363173633 53.223049673972675, -6.656068065149989 53.133222017530265, -6.8054378066103345 53.13481482868842))"
1970-1980,N82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.802938325652097 53.22464766592345, -6.8004254197500895 53.31447905849384, -6.6504295604797345 53.31287586409859, -6.653256363173633 53.223049673972675, -6.802938325652097 53.22464766592345))"
1970-1980,N83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.8004254197500895 53.31447905849384, -6.797898991927359 53.404309007111394, -6.64758754800151 53.40270058845718, -6.6504295604797345 53.31287586409859, -6.8004254197500895 53.31447905849384))"
1970-1980,N84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.797898991927359 53.404309007111394, -6.795358944249118 53.49413751249534, -6.644730215595101 53.492523847603415, -6.64758754800151 53.40270058845718, -6.797898991927359 53.404309007111394))"
1970-1980,N85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.795358944249118 53.49413751249534, -6.792805177810967 53.58396457537208, -6.641857452026358 53.582345642097856, -6.644730215595101 53.492523847603415, -6.795358944249118 53.49413751249534))"
1970-1980,N86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.792805177810967 53.58396457537208, -6.790237592726971 53.67379019647518, -6.638969144957405 53.672165972506605, -6.641857452026358 53.582345642097856, -6.792805177810967 53.58396457537208))"
1970-1980,N87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.790237592726971 53.67379019647518, -6.787656088117518 53.763614376545256, -6.63606518093302 53.76198483940119, -6.638969144957405 53.672165972506605, -6.790237592726971 53.67379019647518))"
1970-1980,N88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.787656088117518 53.763614376545256, -6.7850605620970414 53.85343711632988, -6.633145445366811 53.851802243358364, -6.63606518093302 53.76198483940119, -6.787656088117518 53.763614376545256))"
1970-1980,N89,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.7850605620970414 53.85343711632988, -6.782450911761527 53.94325841658355, -6.630209822527182 53.941618184960205, -6.633145445366811 53.851802243358364, -6.7850605620970414 53.85343711632988))"
1970-1980,N90,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.6588647744115494 53.043392894228, -6.656068065149989 53.133222017530265, -6.506713316236468 53.13144189946521, -6.509820475764967 53.041618541824846, -6.6588647744115494 53.043392894228))"
1970-1980,N91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-6.656068065149989 53.133222017530265, -6.653256363173633 53.223049673972675, -6.503589501242598 53.221263766233854, -6.506713316236468 53.13144189946521, -6.656068065149989 53.133222017530265))"
1970-1980,N92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.653256363173633 53.223049673972675, -6.6504295604797345 53.31287586409859, -6.500448910821417 53.31108414249418, -6.503589501242598 53.221263766233854, -6.653256363173633 53.223049673972675))"
1970-1980,N93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.6504295604797345 53.31287586409859, -6.64758754800151 53.40270058845718, -6.497291423829337 53.40090302861368, -6.500448910821417 53.31108414249418, -6.6504295604797345 53.31287586409859))"
1970-1980,N94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.64758754800151 53.40270058845718, -6.644730215595101 53.492523847603415, -6.494116917926667 53.49072042496385, -6.497291423829337 53.40090302861368, -6.64758754800151 53.40270058845718))"
1970-1980,N95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.644730215595101 53.492523847603415, -6.641857452026358 53.582345642097856, -6.490925269562926 53.58053633192, -6.494116917926667 53.49072042496385, -6.644730215595101 53.492523847603415))"
1970-1980,N96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"POLYGON ((-6.641857452026358 53.582345642097856, -6.638969144957405 53.672165972506605, -6.4877163539619245 53.670350749861136, -6.490925269562926 53.58053633192, -6.641857452026358 53.582345642097856))"
1970-1980,N97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.638969144957405 53.672165972506605, -6.63606518093302 53.76198483940119, -6.484490045106655 53.7601636791699, -6.4877163539619245 53.670350749861136, -6.638969144957405 53.672165972506605))"
1970-1980,N98,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.63606518093302 53.76198483940119, -6.633145445366811 53.851802243358364, -6.481246215723932 53.84997512023229, -6.484490045106655 53.7601636791699, -6.63606518093302 53.76198483940119))"
1970-1980,N99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"POLYGON ((-6.633145445366811 53.851802243358364, -6.630209822527182 53.941618184960205, -6.47798473726881 53.93978507343769, -6.481246215723932 53.84997512023229, -6.633145445366811 53.851802243358364))"
1970-1980,O00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.509820475764967 53.041618541824846, -6.506713316236468 53.13144189946521, -6.357375222601114 53.12947451932814, -6.360792713604326 53.03965753341484, -6.509820475764967 53.041618541824846))"
1970-1980,O01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.506713316236468 53.13144189946521, -6.503589501242598 53.221263766233854, -6.353939414549294 53.219289987839446, -6.357375222601114 53.12947451932814, -6.506713316236468 53.13144189946521))"
1970-1980,O02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.503589501242598 53.221263766233854, -6.500448910821417 53.31108414249418, -6.350485157541989 53.30910393911341, -6.353939414549294 53.219289987839446, -6.503589501242598 53.221263766233854))"
1970-1980,O03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.500448910821417 53.31108414249418, -6.497291423829337 53.40090302861368, -6.347012318373286 53.39891637331681, -6.350485157541989 53.30910393911341, -6.500448910821417 53.31108414249418))"
1970-1980,O04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.497291423829337 53.40090302861368, -6.494116917926667 53.49072042496385, -6.343520762522351 53.48872729061848, -6.347012318373286 53.39891637331681, -6.497291423829337 53.40090302861368))"
1970-1980,O05,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"POLYGON ((-6.494116917926667 53.49072042496385, -6.490925269562926 53.58053633192, -6.340010354137265 53.57853669118908, -6.343520762522351 53.48872729061848, -6.494116917926667 53.49072042496385))"
1970-1980,O06,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.490925269562926 53.58053633192, -6.4877163539619245 53.670350749861136, -6.3364809560186615 53.66834457520101, -6.340010354137265 53.57853669118908, -6.490925269562926 53.58053633192))"
1970-1980,O07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.4877163539619245 53.670350749861136, -6.484490045106655 53.7601636791699, -6.332932429603089 53.758150942828195, -6.3364809560186615 53.66834457520101, -6.4877163539619245 53.670350749861136))"
1970-1980,O08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.484490045106655 53.7601636791699, -6.481246215723932 53.84997512023229, -6.329364634946147 53.84795579424593, -6.332932429603089 53.758150942828195, -6.484490045106655 53.7601636791699))"
1970-1980,O09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.481246215723932 53.84997512023229, -6.47798473726881 53.93978507343769, -6.3257774307053625 53.93775912963079, -6.329364634946147 53.84795579424593, -6.481246215723932 53.84997512023229))"
1970-1980,O10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.360792713604326 53.03965753341484, -6.357375222601114 53.12947451932814, -6.2080554458079575 53.127319926660924, -6.21178313766493 53.037509918214056, -6.360792713604326 53.03965753341484))"
1970-1980,O11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.357375222601114 53.12947451932814, -6.353939414549294 53.219289987839446, -6.204307776602453 53.21712838866012, -6.2080554458079575 53.127319926660924, -6.357375222601114 53.12947451932814))"
1970-1980,O12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.353939414549294 53.219289987839446, -6.350485157541989 53.30910393911341, -6.200539986212268 53.30693530415875, -6.204307776602453 53.21712838866012, -6.353939414549294 53.219289987839446))"
1970-1980,O13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.350485157541989 53.30910393911341, -6.347012318373286 53.39891637331681, -6.196751929385089 53.39674067310393, -6.200539986212268 53.30693530415875, -6.350485157541989 53.30910393911341))"
1970-1980,O14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.347012318373286 53.39891637331681, -6.343520762522351 53.48872729061848, -6.19294345943506 53.486544495442615, -6.196751929385089 53.39674067310393, -6.347012318373286 53.39891637331681))"
1970-1980,O15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.343520762522351 53.48872729061848, -6.340010354137265 53.57853669118908, -6.189114428225224 53.57634677112154, -6.19294345943506 53.486544495442615, -6.343520762522351 53.48872729061848))"
1970-1980,O16,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"POLYGON ((-6.340010354137265 53.57853669118908, -6.3364809560186615 53.66834457520101, -6.185264686149646 53.6661475000869, -6.189114428225224 53.57634677112154, -6.340010354137265 53.57853669118908))"
1970-1980,O17,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"POLYGON ((-6.3364809560186615 53.66834457520101, -6.332932429603089 53.758150942828195, -6.181394082115308 53.75594668228426, -6.185264686149646 53.6661475000869, -6.3364809560186615 53.66834457520101))"
1970-1980,O18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.332932429603089 53.758150942828195, -6.329364634946147 53.84795579424593, -6.177502463523719 53.84574431765822, -6.181394082115308 53.75594668228426, -6.332932429603089 53.758150942828195))"
1970-1980,O19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.329364634946147 53.84795579424593, -6.3257774307053625 53.93775912963079, -6.173589676252244 53.93554040615248, -6.177502463523719 53.84574431765822, -6.329364634946147 53.84795579424593))"
1970-1980,O20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.21178313766493 53.037509918214056, -6.2080554458079575 53.127319926660924, -6.058755646137767 53.124978175708165, -6.062793396414275 53.03517575011044, -6.21178313766493 53.037509918214056))"
1970-1980,O21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"POLYGON ((-6.2080554458079575 53.127319926660924, -6.204307776602453 53.21712838866012, -6.054696259611856 53.21477902330041, -6.058755646137767 53.124978175708165, -6.2080554458079575 53.127319926660924))"
1970-1980,O22,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.204307776602453 53.21712838866012, -6.200539986212268 53.30693530415875, -6.050615081088226 53.304578292597974, -6.054696259611856 53.21477902330041, -6.204307776602453 53.21712838866012))"
1970-1980,O23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.200539986212268 53.30693530415875, -6.196751929385089 53.39674067310393, -6.046511953285473 53.394375983309324, -6.050615081088226 53.304578292597974, -6.200539986212268 53.30693530415875))"
1970-1980,O24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,"POLYGON ((-6.196751929385089 53.39674067310393, -6.19294345943506 53.486544495442615, -6.042386717370334 53.48417209514057, -6.046511953285473 53.394375983309324, -6.196751929385089 53.39674067310393))"
1970-1980,O25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-6.19294345943506 53.486544495442615, -6.189114428225224 53.57634677112154, -6.038239212938649 53.57396662779508, -6.042386717370334 53.48417209514057, -6.19294345943506 53.486544495442615))"
1970-1980,O26,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,"POLYGON ((-6.189114428225224 53.57634677112154, -6.185264686149646 53.6661475000869, -6.034069277996042 53.66375958097342, -6.038239212938649 53.57396662779508, -6.189114428225224 53.57634677112154))"
1970-1980,O30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.062793396414275 53.03517575011044, -6.058755646137767 53.124978175708165, -5.9094774824722895 53.12244932541259, -5.91382513693766 53.03265508765932, -6.062793396414275 53.03517575011044))"
1970-1980,O35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.042386717370334 53.48417209514057, -6.038239212938649 53.57396662779508, -5.887386427902389 53.57139632214377, -5.891852243564819 53.48161015024074, -6.042386717370334 53.48417209514057))"
1970-1980,Q30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.483136151031971 52.126205359175884, -10.488142022310097 52.21598855009216, -10.341960127018048 52.218980949924976, -10.337247730177475 52.12918815363511, -10.483136151031971 52.126205359175884))"
1970-1980,Q31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.488142022310097 52.21598855009216, -10.493174231814672 52.30577002503956, -10.346697322173254 52.30877206887741, -10.341960127018048 52.218980949924976, -10.488142022310097 52.21598855009216))"
1970-1980,Q40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.337247730177475 52.12918815363511, -10.341960127018048 52.218980949924976, -10.195753433690603 52.22179238300648, -10.19133468344266 52.13199056100939, -10.337247730177475 52.12918815363511))"
1970-1980,Q41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.341960127018048 52.218980949924976, -10.346697322173254 52.30877206887741, -10.200195440690965 52.311592563977605, -10.195753433690603 52.22179238300648, -10.341960127018048 52.218980949924976))"
1970-1980,Q50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.19133468344266 52.13199056100939, -10.195753433690603 52.22179238300648, -10.04952348387313 52.224422780906295, -10.045398541709536 52.1346125133068, -10.19133468344266 52.13199056100939))"
